issue,budget,chosen_family,cost,family_stat_score,family_proxy_score,expected_profit_ratio,predicted_gate_roi,gate_confidence,chosen_policy,policy_score,chosen_profile,nested_validation_pass,nested_validation_mode,nested_validation_score,nested_validation_reason,hit_validation_pass,hit_validation_score,winning_issue,value_hit_issue,strong_hit_issue,winning_ticket_count,total_return,total_profit,max_red_hits,blue_hit_tickets,avg_match_score,top_red_source,top_blue_source,red_similarity_peak,blue_similarity_peak,actual_reds,actual_blue
2023121,1000,hold,0,0.0,0.0,,1.712036,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 12 16 25 30 31,12
2023122,10,hold,0,0.0,0.0,,-0.712672,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,07 08 14 18 20 30,05
2023122,50,blue_fushi,32,1.0,0.0424,-0.322181,-0.692129,0.849092,stat>=0.85::blue_fushi,0.486077,blue_fushi::6+16:shift1|entry_loose,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,0,1,0.0312,heuristic,heuristic,1.0,1.0,07 08 14 18 20 30,05
2023122,100,dantuo,100,1.0,1.0,0.372705,,,stat>=0.45::dantuo,0.377301,dantuo::2胆5拖+蓝10,True,hit,1.0,passed,True,1.0,1,0,0,5,25,-75,0,5,0.05,heuristic,heuristic,1.0,1.0,07 08 14 18 20 30,05
2023122,200,hold,0,0.0,0.0,,-0.706321,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,07 08 14 18 20 30,05
2023122,500,hold,0,0.0,0.0,,-0.685874,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,07 08 14 18 20 30,05
2023122,1000,hold,0,0.0,0.0,,1.706532,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,07 08 14 18 20 30,05
2023123,10,hold,0,0.0,0.0,,-0.692974,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 13 15 22 29 32,15
2023123,50,hold,0,0.0,0.0,,-0.691156,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 13 15 22 29 32,15
2023123,100,hold,0,0.0,0.0,,-0.684589,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 13 15 22 29 32,15
2023123,200,dantuo,200,1.0,1.0,-0.023078,,,stat>=0.55::dantuo,0.372702,dantuo::3胆5拖+蓝10:form_hot,True,hit,1.0,passed,True,1.0,1,1,0,10,65,-135,3,10,2.25,heuristic,heuristic,1.0,1.0,10 13 15 22 29 32,15
2023123,500,dantuo,480,1.0,1.0,0.24943,,,stat>=0.65::dantuo,0.370144,dantuo::3胆6拖+蓝12:hit_hot,True,hit,1.0,passed,True,1.0,1,1,1,31,450,-30,4,20,2.5417,heuristic,heuristic,1.0,1.0,10 13 15 22 29 32,15
2023123,1000,hold,0,0.0,0.0,,1.701751,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 13 15 22 29 32,15
2023124,10,hold,0,0.0,0.0,,-0.671932,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 03 17 18 25 30,11
2023124,50,blue_fushi,32,1.0,0.0,-0.24527,-0.692381,0.844,stat>=0.85::blue_fushi,0.483986,blue_fushi::6+16:shift1|entry_loose,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,2,1,2.0312,heuristic,heuristic,1.0,1.0,02 03 17 18 25 30,11
2023124,100,hold,0,0.0,0.0,,-0.685106,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 03 17 18 25 30,11
2023124,200,dantuo,200,1.0,1.0,0.4676,,,stat>=0.55::dantuo,0.409654,dantuo::4胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-150,2,10,0.85,heuristic,heuristic,1.0,1.0,02 03 17 18 25 30,11
2023124,500,dantuo,490,1.0,1.0,0.456832,,,stat>=0.65::dantuo,0.423888,dantuo::3胆7拖+蓝7:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,35,175,-315,2,35,0.9286,heuristic,heuristic,1.0,1.0,02 03 17 18 25 30,11
2023124,1000,hold,0,0.0,0.0,,1.696997,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 03 17 18 25 30,11
2023125,10,hold,0,0.0,0.0,,-0.648562,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,11 14 15 27 30 33,04
2023125,50,blue_fushi,32,1.0,0.0,-0.311608,-0.692607,0.844,stat>=0.85::blue_fushi,0.483026,blue_fushi::6+16:core|state_bluearm_mean_revert__bluesrc_heuristic,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,11 14 15 27 30 33,04
2023125,100,hold,0,0.0,0.0,,-0.682799,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,11 14 15 27 30 33,04
2023125,200,dantuo,200,1.0,1.0,0.52474,,,stat>=0.55::dantuo,0.423096,dantuo::4胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-150,1,10,1.05,heuristic,heuristic,1.0,1.0,11 14 15 27 30 33,04
2023125,500,dantuo,490,1.0,1.0,0.522216,,,stat>=0.65::dantuo,0.434046,dantuo::3胆7拖+蓝7:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-490,1,0,1.0,heuristic,heuristic,1.0,1.0,11 14 15 27 30 33,04
2023125,1000,hold,0,0.0,0.0,,1.692261,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,11 14 15 27 30 33,04
2023126,10,hold,0,0.0,0.0,,-0.652839,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 24 26 28 29 31,16
2023126,50,blue_fushi,32,1.0,0.0,-0.350219,,,stat>=0.85::blue_fushi,0.481699,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,2,1,2.0312,heuristic,heuristic,1.0,1.0,10 24 26 28 29 31,16
2023126,100,hold,0,0.0,0.0,,-0.685137,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 24 26 28 29 31,16
2023126,200,hold,0,0.0,0.0,,-0.627832,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 24 26 28 29 31,16
2023126,500,full_fushi,448,0.4552,0.1038,-0.446131,,,stat>=0.45::full_fushi,0.312057,full_fushi::8+8:core|state_redarm_cold_rebound|form_hot,True,hit,1.0,passed,True,1.0,1,1,0,28,190,-258,3,28,2.3125,heuristic,heuristic,1.0,1.0,10 24 26 28 29 31,16
2023126,1000,hold,0,0.0,0.0,,1.686843,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,10 24 26 28 29 31,16
2023127,10,blue_fushi,10,1.0,0.0,-0.71391,,,stat>=0.85::blue_fushi,0.297589,blue_fushi::6+5:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-10,1,0,1.0,heuristic,heuristic,1.0,1.0,03 08 19 22 26 32,14
2023127,50,blue_fushi,32,1.0,0.0,-0.73174,,,stat>=0.85::blue_fushi,0.480965,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,03 08 19 22 26 32,14
2023127,100,full_fushi,98,0.6244,0.7455,-0.705964,,,proxy>=0.70::full_fushi,0.275044,full_fushi::7+7:core|form_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-98,1,0,0.8571,heuristic,heuristic,1.0,1.0,03 08 19 22 26 32,14
2023127,200,dantuo,200,1.0,1.0,-0.495609,,,stat>=0.55::dantuo,0.4351,dantuo::3胆6拖+蓝5:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,2,0,1.0,heuristic,heuristic,1.0,1.0,03 08 19 22 26 32,14
2023127,500,dantuo,480,1.0,1.0,-0.592458,-0.727782,0.996,stat>=0.65::dantuo,0.443187,dantuo::3胆6拖+蓝12:state_redarm_cold_rebound__bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,1,0,0,20,100,-380,2,20,1.0417,heuristic,heuristic,1.0,1.0,03 08 19 22 26 32,14
2023127,1000,hold,0,0.0,0.0,,5.768977,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 08 19 22 26 32,14
2023128,10,hold,0,0.0,0.0,,-0.677553,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,07 16 20 21 27 33,01
2023128,50,blue_fushi,32,1.0,0.0,-0.733122,,,stat>=0.85::blue_fushi,0.479842,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,07 16 20 21 27 33,01
2023128,100,single_pack,100,0.7552,1.0,-0.217935,-0.577274,0.848232,proxy>=0.70::single_pack,0.498068,single_pack::50:core|entry_loose,True,hit,1.0,passed,True,1.0,1,0,0,8,40,-60,2,8,1.24,heuristic,heuristic,1.0,1.0,07 16 20 21 27 33,01
2023128,200,dantuo,200,1.0,0.9783,-0.567318,,,stat>=0.55::dantuo,0.445993,dantuo::3胆5拖+蓝10:form_hot,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-150,2,10,1.25,heuristic,heuristic,1.0,1.0,07 16 20 21 27 33,01
2023128,500,full_fushi,448,0.5573,0.303,-0.690306,,,stat>=0.45::full_fushi,0.355761,full_fushi::8+8:core|state_redarm_cold_rebound|form_confirmed,True,hit,1.0,passed,True,1.0,1,0,0,28,140,-308,2,28,1.5625,heuristic,heuristic,1.0,1.0,07 16 20 21 27 33,01
2023128,1000,hold,0,0.0,0.0,,5.589669,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,07 16 20 21 27 33,01
2023129,10,hold,0,0.0,0.0,,-0.679365,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,08 09 12 17 32 33,04
2023129,50,blue_fushi,32,1.0,0.0,-0.56247,,,stat>=0.85::blue_fushi,0.47883,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,2,1,2.0312,heuristic,heuristic,1.0,1.0,08 09 12 17 32 33,04
2023129,100,hold,0,0.0,0.0,,-0.577266,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,08 09 12 17 32 33,04
2023129,200,hold,0,0.0,0.0,,-0.626192,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,08 09 12 17 32 33,04
2023129,500,full_fushi,448,0.5851,0.0012,-0.611727,,,stat>=0.45::full_fushi,0.366101,full_fushi::8+8:core|state_redarm_cold_rebound|form_confirmed,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-448,3,0,2.25,heuristic,heuristic,1.0,1.0,08 09 12 17 32 33,04
2023129,1000,hold,0,0.0,0.0,,5.422759,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,08 09 12 17 32 33,04
2023130,10,hold,0,0.0,0.0,,-0.681161,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 10 17 22 23 32,16
2023130,50,blue_fushi,32,1.0,0.0,-0.350734,,,stat>=0.85::blue_fushi,0.47838,blue_fushi::6+16:shift1|state_bluesrc_heuristic|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,0,1,0.0312,heuristic,heuristic,1.0,1.0,04 10 17 22 23 32,16
2023130,100,hold,0,0.0,0.0,,-0.581953,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 10 17 22 23 32,16
2023130,200,dantuo,200,1.0,1.0,0.568388,,,stat>=0.55::dantuo,0.455794,dantuo::3胆6拖+蓝5:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,0,0,0.0,heuristic,heuristic,1.0,1.0,04 10 17 22 23 32,16
2023130,500,full_fushi,448,0.587,0.1561,-0.32958,-0.691834,0.632293,stat>=0.45::full_fushi,0.340416,full_fushi::8+8:core|entry_loose,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-448,0,0,0.0,heuristic,heuristic,1.0,1.0,04 10 17 22 23 32,16
2023130,1000,hold,0,0.0,0.0,,5.266842,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 10 17 22 23 32,16
2023131,10,hold,0,0.0,0.0,,-0.752205,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,06 07 14 20 26 32,01
2023131,50,blue_fushi,32,1.0,0.185,-0.424679,,,stat>=0.85::blue_fushi,0.47705,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,06 07 14 20 26 32,01
2023131,100,hold,0,0.0,0.0,,-0.688638,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,06 07 14 20 26 32,01
2023131,200,dantuo,200,1.0,1.0,0.184107,-0.743073,1.0,stat>=0.55::dantuo,0.421536,dantuo::4胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,2,0,1.4,heuristic,heuristic,1.0,1.0,06 07 14 20 26 32,01
2023131,500,hold,0,0.0,0.0,,-0.641758,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,06 07 14 20 26 32,01
2023131,1000,hold,0,0.0,0.0,,1.661608,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,06 07 14 20 26 32,01
2023132,10,hold,0,0.0,0.0,,-0.629001,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 09 11 15 25 27,01
2023132,50,blue_fushi,32,1.0,0.1318,-0.359187,,,stat>=0.85::blue_fushi,0.476314,blue_fushi::6+16:shift1|state_bluesrc_heuristic|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,03 09 11 15 25 27,01
2023132,100,hold,0,0.0,0.0,,-0.689143,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 09 11 15 25 27,01
2023132,200,dantuo,200,1.0,1.0,0.432223,,,stat>=0.55::dantuo,0.391347,dantuo::4胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,1,0,1.0,heuristic,heuristic,1.0,1.0,03 09 11 15 25 27,01
2023132,500,hold,0,0.0,0.0,,-0.645321,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 09 11 15 25 27,01
2023132,1000,hold,0,0.0,0.0,,1.656318,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 09 11 15 25 27,01
2023133,10,hold,0,0.0,0.0,,-0.753618,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 05 10 14 22 25,03
2023133,50,blue_fushi,32,1.0,0.0053,-0.263196,-0.69445,0.844639,stat>=0.85::blue_fushi,0.47565,blue_fushi::6+16:shift1|entry_loose,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,04 05 10 14 22 25,03
2023133,100,hold,0,0.0,0.0,,-0.689646,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 05 10 14 22 25,03
2023133,200,hold,0,0.0,0.0,,-0.688347,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 05 10 14 22 25,03
2023133,500,dantuo,490,1.0,1.0,0.401161,,,stat>=0.65::dantuo,0.451412,dantuo::3胆7拖+蓝7:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-490,1,0,0.4286,heuristic,heuristic,1.0,1.0,04 05 10 14 22 25,03
2023133,1000,hold,0,0.0,0.0,,1.651049,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 05 10 14 22 25,03
2023134,10,hold,0,0.0,0.0,,-0.694361,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 08 09 17 22 33,04
2023134,50,hold,0,0.0,0.0,,-0.660167,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 08 09 17 22 33,04
2023134,100,hold,0,0.0,0.0,,-0.690145,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 08 09 17 22 33,04
2023134,200,hold,0,0.0,0.0,,-0.600543,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 08 09 17 22 33,04
2023134,500,dantuo,480,1.0,1.0,0.295086,-0.729871,0.996,stat>=0.65::dantuo,0.458582,dantuo::3胆6拖+蓝12:state_redarm_cold_rebound__bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,1,0,0,20,100,-380,1,20,0.5417,heuristic,heuristic,1.0,1.0,05 08 09 17 22 33,04
2023134,1000,hold,0,0.0,0.0,,1.645802,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 08 09 17 22 33,04
2023135,10,hold,0,0.0,0.0,,-0.697441,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 06 11 13 28 30,07
2023135,50,blue_fushi,32,1.0,0.0,-0.344106,-0.694907,0.844,stat>=0.85::blue_fushi,0.475051,blue_fushi::6+16:shift1|state_bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,2,1,2.0312,heuristic,heuristic,1.0,1.0,05 06 11 13 28 30,07
2023135,100,dantuo,100,1.0,1.0,0.197715,,,stat>=0.45::dantuo,0.39783,dantuo::5胆5拖+蓝10:state_bluearm_mean_revert|form_confirmed,True,hit,1.0,passed,True,1.0,1,0,0,5,25,-75,2,5,1.25,heuristic,heuristic,1.0,1.0,05 06 11 13 28 30,07
2023135,200,hold,0,0.0,0.0,,-0.60417,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 06 11 13 28 30,07
2023135,500,dantuo,490,1.0,1.0,0.37272,,,stat>=0.65::dantuo,0.465033,dantuo::3胆7拖+蓝7:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,35,175,-315,2,35,1.5,heuristic,heuristic,1.0,1.0,05 06 11 13 28 30,07
2023135,1000,hold,0,0.0,0.0,,1.640577,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 06 11 13 28 30,07
2023136,10,hold,0,0.0,0.0,,-0.683146,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 05 10 21 22 26,10
2023136,50,blue_fushi,32,1.0,0.0,-0.361251,,,stat>=0.85::blue_fushi,0.474973,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,0,1,0.0312,heuristic,heuristic,1.0,1.0,03 05 10 21 22 26,10
2023136,100,dantuo,96,1.0,1.0,0.49755,-0.714602,0.996,stat>=0.45::dantuo,0.412447,dantuo::5胆4拖+蓝12:state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,4,20,-76,0,4,0.0417,heuristic,heuristic,1.0,1.0,03 05 10 21 22 26,10
2023136,200,dantuo,200,1.0,1.0,0.358497,-0.743869,1.0,stat>=0.55::dantuo,0.363806,dantuo::4胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,0,0,0.0,heuristic,heuristic,1.0,1.0,03 05 10 21 22 26,10
2023136,500,dantuo,490,1.0,1.0,0.322665,,,stat>=0.65::dantuo,0.471299,dantuo::3胆7拖+蓝7:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-490,0,0,0.0,heuristic,heuristic,1.0,1.0,03 05 10 21 22 26,10
2023136,1000,hold,0,0.0,0.0,,1.636054,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 05 10 21 22 26,10
2023137,10,hold,0,0.0,0.0,,-0.633203,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 12 17 19 23 27,11
2023137,50,blue_fushi,32,1.0,0.0,-0.312728,,,stat>=0.85::blue_fushi,0.462153,blue_fushi::6+16:core|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,03 12 17 19 23 27,11
2023137,100,hold,0,0.0,0.0,,-0.668888,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 12 17 19 23 27,11
2023137,200,single_pack,200,0.5899,0.2292,-0.377759,-0.610693,0.65327,always::single_pack,0.356806,single_pack::100:core|entry_tight,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,2,0,0.96,heuristic,heuristic,1.0,1.0,03 12 17 19 23 27,11
2023137,500,dantuo,490,1.0,1.0,0.50527,,,stat>=0.65::dantuo,0.432926,dantuo::3胆7拖+蓝7:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-490,2,0,0.8571,heuristic,heuristic,1.0,1.0,03 12 17 19 23 27,11
2023137,1000,hold,0,0.0,0.0,,1.630868,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 12 17 19 23 27,11
2023138,10,hold,0,0.0,0.0,,-0.693246,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 22 28 30 31 33,04
2023138,50,blue_fushi,32,1.0,0.0,-0.307327,-0.695586,0.844,stat>=0.85::blue_fushi,0.4629,blue_fushi::6+16:shift1|entry_loose,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,03 22 28 30 31 33,04
2023138,100,hold,0,0.0,0.0,,-0.671291,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 22 28 30 31 33,04
2023138,200,hold,0,0.0,0.0,,-0.715199,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 22 28 30 31 33,04
2023138,500,full_fushi,448,0.6567,0.1609,-0.360919,-0.702228,0.676046,stat>=0.45::full_fushi,0.337606,full_fushi::8+8:core|entry_loose,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-448,2,0,1.5,heuristic,heuristic,1.0,1.0,03 22 28 30 31 33,04
2023138,1000,hold,0,0.0,0.0,,1.625703,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 22 28 30 31 33,04
2023139,10,hold,0,0.0,0.0,,-0.68498,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,12 14 19 21 27 31,11
2023139,50,blue_fushi,32,1.0,0.0,-0.344162,,,stat>=0.85::blue_fushi,0.463572,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,0,1,0.0312,heuristic,heuristic,1.0,1.0,12 14 19 21 27 31,11
2023139,100,hold,0,0.0,0.0,,-0.673089,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,12 14 19 21 27 31,11
2023139,200,hold,0,0.0,0.0,,-0.716037,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,12 14 19 21 27 31,11
2023139,500,hold,0,0.0,0.0,,-0.694791,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,12 14 19 21 27 31,11
2023139,1000,hold,0,0.0,0.0,,1.620558,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,12 14 19 21 27 31,11
